Accident_ID,Date,Time_Slot,State,City,Road_Type,Weather,Vehicle_Type,Driver_Age,Alcohol_Involved,Helmet_Used,Estimated_Speed,Casualties,Deaths,Accident_Severity
ACC001743,14-02-2022,Night,Goa,Panaji,Arterial Road,Clear,Two-Wheeler,29,Yes,No,56,4,1,Fatal
ACC001744,03-11-2025,Afternoon,Andhra Pradesh,Visakhapatnam,Village Road,Rainy,Truck,30,No,NA,45,0,0,Property Damage
ACC001745,05-11-2024,Evening,Tamil Nadu,Salem,Flyover,Clear,Truck,58,No,NA,39,2,0,Minor
ACC001746,30-07-2024,Morning,Odisha,Cuttack,Highway,Cloudy,Truck,35,No,NA,66,4,0,Minor
ACC001747,22-12-2024,Morning,Karnataka,Hubli,Highway,Clear,Pedestrian-Involved,16,No,NA,91,2,1,Fatal
ACC001748,23-02-2024,Night,Manipur,Imphal,Highway,Clear,Bus,29,No,NA,54,2,0,Minor
ACC001749,26-11-2023,Night,Kerala,Kozhikode,Highway,Clear,Bicycle,23,No,NA,81,1,0,Minor
ACC001750,23-10-2023,Afternoon,Madhya Pradesh,Gwalior,Arterial Road,Clear,Car,34,No,NA,40,0,0,Property Damage
ACC001751,06-08-2024,Morning,Tamil Nadu,Madurai,Arterial Road,Foggy,Two-Wheeler,17,No,No,43,3,0,Minor
ACC001752,26-10-2022,Morning,Andhra Pradesh,Vijayawada,City Road,Clear,Car,42,No,NA,33,1,0,Minor
ACC001753,03-08-2025,Night,Gujarat,Vadodara,Arterial Road,Rainy,Two-Wheeler,32,No,Yes,44,6,0,Minor
ACC001754,13-04-2025,Night,Chhattisgarh,Bhilai,Highway,Clear,Two-Wheeler,30,No,Yes,70,4,1,Fatal
ACC001755,13-06-2023,Evening,Gujarat,Surat,City Road,Cloudy,Two-Wheeler,38,No,No,36,2,1,Fatal
ACC001756,11-05-2024,Morning,Kerala,Kochi,City Road,Rainy,Two-Wheeler,35,No,No,43,4,1,Fatal
ACC001757,07-08-2022,Morning,Karnataka,Mangaluru,Highway,Rainy,Truck,34,No,NA,59,1,0,Minor
ACC001758,21-11-2025,Morning,Karnataka,Mysuru,Arterial Road,Clear,Two-Wheeler,33,No,Yes,54,2,1,Fatal
ACC001759,23-08-2025,Night,,South Delhi,Arterial Road,,Two-Wheeler,36,No,No,42,5,1,Fatal
ACC001760,17-09-2025,Evening,Maharashtra,Aurangabad,Highway,Rainy,Auto-Rickshaw,40,No,NA,84,2,0,Major
ACC001761,18-05-2023,Afternoon,,Chandigarh,Highway,Cloudy,Car,39,No,NA,44,2,0,Minor
ACC001762,13-09-2022,Morning,Kerala,Kochi,City Road,Rainy,Two-Wheeler,51,No,Yes,45,0,0,Property Damage
ACC001763,08-11-2022,Afternoon,Tamil Nadu,Coimbatore,Highway,Clear,Two-Wheeler,29,No,Yes,77,3,0,Major
ACC001764,30-05-2022,Night,Karnataka,Mysuru,Highway,Clear,Two-Wheeler,39,No,Yes,66,2,1,Fatal
ACC001765,10-07-2022,Night,Uttar Pradesh,Noida,Arterial Road,Rainy,Auto-Rickshaw,68,No,NA,26,2,0,Minor
ACC001766,29-04-2022,Morning,Assam,Guwahati,City Road,Rainy,Two-Wheeler,35,No,Yes,41,4,0,Major
ACC001767,16-12-2025,Afternoon,Andhra Pradesh,Guntur,City Road,Foggy,Bicycle,36,No,NA,49,1,0,Minor
ACC001768,04-05-2022,Night,Kerala,Kochi,State Road,Rainy,Two-Wheeler,20,Yes,No,61,5,0,Minor
ACC001769,26-07-2022,Afternoon,Punjab,Jalandhar,Highway,Rainy,Bus,27,No,NA,78,5,0,Minor
ACC001770,09-05-2025,Afternoon,Haryana,Panipat,State Road,Cloudy,Two-Wheeler,35,No,Yes,54,2,1,Fatal
ACC001771,14-05-2024,Night,,East Delhi,State Road,Clear,Car,43,No,NA,48,1,0,Major
ACC001772,10-02-2025,Night,,Jammu,State Road,Clear,Two-Wheeler,44,No,No,49,2,0,Minor
ACC001773,24-07-2024,Evening,Punjab,Ludhiana,City Road,Rainy,Two-Wheeler,40,No,Yes,43,3,0,Minor
ACC001774,26-07-2025,Morning,Uttarakhand,Haridwar,Highway,Rainy,Pedestrian-Involved,46,No,NA,92,2,0,Minor
ACC001775,03-08-2024,Afternoon,Assam,Guwahati,Highway,Clear,Truck,23,No,NA,86,2,1,Fatal
ACC001776,07-02-2024,Afternoon,Gujarat,Surat,Highway,Clear,Two-Wheeler,42,No,No,54,6,0,Major
ACC001777,09-11-2024,Evening,Odisha,Bhubaneswar,Highway,Clear,Truck,36,No,NA,62,3,1,Fatal
ACC001778,21-10-2023,Evening,Tamil Nadu,Salem,City Road,Cloudy,Two-Wheeler,38,No,Yes,32,0,0,Property Damage
ACC001779,08-06-2023,Evening,Chhattisgarh,Bhilai,Arterial Road,Rainy,Auto-Rickshaw,31,No,NA,25,2,0,Minor
ACC001780,16-11-2023,Afternoon,,Jammu,State Road,Cloudy,Car,24,No,NA,45,6,2,Fatal
ACC001781,14-09-2022,Morning,Tamil Nadu,Chennai,Flyover,Rainy,Two-Wheeler,20,No,Yes,69,1,0,Minor
ACC001782,19-03-2025,Morning,Himachal Pradesh,Shimla,Highway,Cloudy,Two-Wheeler,40,No,No,86,8,1,Fatal
ACC001783,19-01-2023,Morning,,South Delhi,State Road,Clear,Two-Wheeler,42,No,Yes,62,0,0,Property Damage
ACC001784,23-08-2022,Morning,Madhya Pradesh,Gwalior,Arterial Road,Rainy,Auto-Rickshaw,34,No,NA,32,0,0,Property Damage
ACC001785,26-12-2022,Night,Andhra Pradesh,Guntur,City Road,Clear,Two-Wheeler,36,No,Yes,35,2,0,Minor
ACC001786,02-06-2025,Morning,,New Delhi,Highway,Rainy,Two-Wheeler,27,No,Yes,54,2,0,Minor
ACC001787,14-05-2023,Morning,,Srinagar,Highway,Clear,Bus,43,No,NA,31,2,0,Minor
ACC001788,05-10-2024,Night,Tamil Nadu,Chennai,Arterial Road,Clear,Two-Wheeler,37,No,No,41,2,0,Major
ACC001789,22-06-2025,Morning,Kerala,Thrissur,Arterial Road,Rainy,Two-Wheeler,31,No,No,50,2,0,Minor
ACC001790,10-05-2022,Evening,Odisha,Bhubaneswar,State Road,Cloudy,Truck,47,No,NA,48,1,0,Minor
ACC001791,25-01-2025,Afternoon,Madhya Pradesh,Gwalior,Highway,Cloudy,Two-Wheeler,44,No,No,50,5,1,Fatal
ACC001792,07-04-2023,Evening,Kerala,Thiruvananthapuram,Highway,Clear,Bus,16,No,NA,64,3,0,Major
ACC001793,14-11-2022,Afternoon,Uttar Pradesh,Lucknow,City Road,Clear,Car,37,Yes,NA,40,5,0,Major
ACC001794,09-10-2024,Evening,Maharashtra,Aurangabad,Village Road,Cloudy,Two-Wheeler,24,No,No,72,3,0,Minor
ACC001795,01-09-2025,Evening,Telangana,Warangal,City Road,Clear,Car,38,No,NA,41,1,0,Minor
ACC001796,17-03-2023,Night,Haryana,Faridabad,Highway,Cloudy,Two-Wheeler,16,No,Yes,85,3,0,Minor
ACC001797,25-04-2024,Night,Haryana,Faridabad,Village Road,Clear,Car,39,No,NA,50,5,1,Fatal
ACC001798,08-03-2023,Night,Jharkhand,Ranchi,Highway,Clear,Car,45,No,NA,71,1,0,Major
ACC001799,31-03-2024,Afternoon,West Bengal,Siliguri,Highway,Clear,Truck,35,No,NA,54,1,0,Minor
ACC001800,12-07-2024,Evening,Karnataka,Mysuru,Highway,Foggy,Car,21,No,NA,68,3,0,Major
ACC001801,27-06-2024,Morning,Uttar Pradesh,Kanpur,State Road,Rainy,Truck,61,No,NA,29,0,0,Property Damage
ACC001802,14-07-2024,Afternoon,Madhya Pradesh,Indore,Arterial Road,Clear,Two-Wheeler,51,No,Yes,48,1,0,Minor
ACC001803,30-07-2022,Morning,Kerala,Thiruvananthapuram,City Road,Rainy,Auto-Rickshaw,29,No,NA,40,0,0,Property Damage
ACC001804,15-10-2024,Night,Maharashtra,Pune,Flyover,Cloudy,Two-Wheeler,33,No,Yes,10,3,0,Major
ACC001805,21-09-2024,Night,Uttar Pradesh,Meerut,Highway,Rainy,Bus,16,No,NA,79,0,0,Property Damage
ACC001806,01-10-2024,Night,Maharashtra,Mumbai,State Road,Clear,Car,42,No,NA,62,0,0,Property Damage
ACC001807,04-05-2022,Night,Punjab,Ludhiana,Village Road,Clear,Two-Wheeler,18,No,No,51,1,0,Major
ACC001808,20-10-2023,Afternoon,Haryana,Faridabad,Highway,Clear,Two-Wheeler,45,No,No,75,6,1,Fatal
ACC001809,31-08-2023,Afternoon,,North Delhi,Highway,Rainy,Auto-Rickshaw,49,No,NA,65,6,0,Major
ACC001810,25-05-2022,Morning,Assam,Guwahati,Highway,Clear,Bus,35,No,NA,38,1,0,Minor
ACC001811,21-11-2022,Evening,Telangana,Nizamabad,Highway,Clear,Truck,22,No,NA,112,9,1,Fatal
ACC001812,12-10-2023,Night,Maharashtra,Nashik,Village Road,Clear,Two-Wheeler,52,Yes,No,49,3,0,Major
ACC001813,21-12-2024,Morning,Telangana,Hyderabad,Highway,Clear,Car,36,No,NA,71,1,0,Major
ACC001814,12-12-2022,Evening,Uttar Pradesh,Kanpur,Arterial Road,Foggy,Two-Wheeler,37,No,Yes,37,0,0,Property Damage
ACC001815,13-05-2025,Night,West Bengal,Howrah,Arterial Road,Cloudy,Car,24,Yes,NA,46,3,0,Major
ACC001816,17-03-2024,Morning,Rajasthan,Udaipur,State Road,Clear,Two-Wheeler,39,No,Yes,53,2,1,Fatal
ACC001817,18-01-2025,Night,West Bengal,Kolkata,Arterial Road,Rainy,Bus,33,Yes,NA,33,3,1,Fatal
ACC001818,22-11-2023,Evening,Karnataka,Hubli,Village Road,Clear,Truck,19,No,NA,85,0,0,Property Damage
ACC001819,31-12-2023,Night,Punjab,Ludhiana,City Road,Clear,Two-Wheeler,53,No,Yes,50,3,1,Fatal
ACC001820,09-07-2024,Morning,Himachal Pradesh,Shimla,City Road,Clear,Car,59,No,NA,47,1,0,Minor
ACC001821,25-09-2025,Morning,Jharkhand,Dhanbad,Arterial Road,Rainy,Two-Wheeler,49,No,Yes,41,2,1,Fatal
ACC001822,19-12-2023,Night,Haryana,Gurugram,State Road,Cloudy,Two-Wheeler,47,No,Yes,43,2,0,Major
ACC001823,18-02-2024,Afternoon,Telangana,Hyderabad,Arterial Road,Clear,Two-Wheeler,59,No,No,52,9,1,Fatal
ACC001824,15-06-2024,Night,Uttar Pradesh,Ghaziabad,Highway,Rainy,Two-Wheeler,22,Yes,No,76,6,0,Major
ACC001825,12-12-2024,Evening,Odisha,Cuttack,City Road,Foggy,Two-Wheeler,22,No,Yes,53,3,0,Minor
ACC001826,30-04-2022,Morning,Telangana,Warangal,Flyover,Foggy,Truck,31,No,NA,33,0,0,Property Damage
ACC001827,27-01-2024,Afternoon,Karnataka,Mangaluru,City Road,Cloudy,Truck,40,No,NA,28,0,0,Property Damage
ACC001828,04-12-2023,Evening,Kerala,Kozhikode,Arterial Road,Clear,Car,32,No,NA,43,0,0,Property Damage
ACC001829,17-09-2025,Morning,,South Delhi,Village Road,Clear,Pedestrian-Involved,23,No,NA,56,1,0,Minor
ACC001830,22-12-2023,Evening,Haryana,Gurugram,Highway,Foggy,Auto-Rickshaw,36,No,NA,85,6,1,Fatal
ACC001831,17-11-2023,Morning,Gujarat,Vadodara,City Road,Clear,Two-Wheeler,35,No,No,51,2,0,Major
ACC001832,08-11-2025,Morning,Haryana,Gurugram,City Road,Foggy,Car,47,No,NA,43,3,0,Minor
ACC001833,25-10-2023,Afternoon,West Bengal,Durgapur,State Road,Clear,Auto-Rickshaw,37,No,NA,50,1,0,Minor
ACC001834,29-09-2022,Morning,Gujarat,Vadodara,Highway,Clear,Two-Wheeler,16,No,Yes,61,8,0,Major
ACC001835,14-11-2022,Night,Karnataka,Bengaluru,Arterial Road,Cloudy,Two-Wheeler,41,Yes,No,52,7,2,Fatal
ACC001836,06-06-2022,Afternoon,West Bengal,Durgapur,Highway,Clear,Bicycle,57,No,NA,67,3,1,Fatal
ACC001837,01-01-2022,Morning,Punjab,Ludhiana,City Road,Foggy,Truck,36,No,NA,48,2,0,Major
ACC001838,01-10-2023,Morning,Uttar Pradesh,Kanpur,City Road,Rainy,Bus,49,No,NA,53,4,1,Fatal
ACC001839,01-02-2025,Afternoon,Assam,Dibrugarh,Highway,Cloudy,Auto-Rickshaw,29,No,NA,60,3,0,Major
ACC001840,06-12-2024,Morning,Karnataka,Hubli,Highway,Foggy,Two-Wheeler,43,No,No,56,8,1,Fatal
ACC001841,23-02-2022,Evening,Punjab,Jalandhar,Village Road,Clear,Truck,26,No,NA,78,1,0,Minor
ACC001842,27-04-2024,Morning,Haryana,Faridabad,City Road,Clear,Bus,33,No,NA,48,2,0,Minor
ACC001843,25-08-2022,Morning,Haryana,Panipat,Arterial Road,Rainy,Two-Wheeler,33,No,Yes,40,0,0,Property Damage
ACC001844,12-10-2025,Afternoon,Bihar,Patna,State Road,Clear,Two-Wheeler,42,No,No,64,5,1,Fatal
ACC001845,11-09-2022,Night,,Jammu,Arterial Road,Rainy,Two-Wheeler,25,Yes,Yes,40,5,1,Fatal
ACC001846,18-07-2024,Evening,Andhra Pradesh,Visakhapatnam,Arterial Road,Cloudy,Truck,17,No,NA,67,0,0,Property Damage
ACC001847,08-05-2023,Afternoon,Chhattisgarh,Bhilai,Highway,Clear,Truck,42,No,NA,60,7,3,Fatal
ACC001848,07-08-2024,Morning,Odisha,Bhubaneswar,Arterial Road,Rainy,Auto-Rickshaw,42,No,NA,42,0,0,Property Damage
ACC001849,04-09-2023,Evening,Madhya Pradesh,Bhopal,City Road,Rainy,Two-Wheeler,37,No,Yes,40,0,0,Property Damage
ACC001850,16-01-2025,Evening,Karnataka,Mysuru,Highway,Clear,Car,48,No,NA,57,3,0,Minor
ACC001851,03-12-2022,Evening,West Bengal,Durgapur,Highway,Foggy,Two-Wheeler,33,No,Yes,71,0,0,Property Damage
ACC001852,26-08-2025,Morning,Karnataka,Mangaluru,Arterial Road,Clear,Auto-Rickshaw,40,No,NA,37,0,0,Property Damage
ACC001853,01-01-2024,Morning,Rajasthan,Jodhpur,Arterial Road,Clear,Car,31,No,NA,48,0,0,Property Damage
ACC001854,11-01-2025,Evening,Rajasthan,Jodhpur,Arterial Road,Clear,Truck,33,No,NA,40,2,0,Minor
ACC001855,13-06-2025,Afternoon,Bihar,Gaya,City Road,Rainy,Two-Wheeler,40,No,No,27,3,0,Major
ACC001856,30-12-2025,Afternoon,Madhya Pradesh,Bhopal,Arterial Road,Foggy,Two-Wheeler,65,No,Yes,49,1,0,Minor
ACC001857,23-11-2022,Afternoon,Assam,Silchar,State Road,Cloudy,Two-Wheeler,46,No,Yes,58,2,0,Minor
ACC001858,03-03-2023,Evening,West Bengal,Siliguri,Arterial Road,Clear,Bus,43,No,NA,63,5,0,Major
ACC001859,01-01-2023,Morning,Odisha,Bhubaneswar,City Road,Clear,Two-Wheeler,46,No,No,43,3,0,Major
ACC001860,22-01-2023,Afternoon,Tamil Nadu,Madurai,City Road,Foggy,Bus,16,No,NA,61,7,0,Major
ACC001861,18-05-2024,Night,Gujarat,Vadodara,City Road,Clear,Two-Wheeler,40,No,No,47,0,0,Property Damage
ACC001862,21-12-2025,Morning,Uttar Pradesh,Varanasi,Highway,Foggy,Car,48,No,NA,83,2,1,Fatal
ACC001863,17-12-2025,Evening,Punjab,Ludhiana,State Road,Foggy,Two-Wheeler,37,No,Yes,61,0,0,Property Damage
ACC001864,15-02-2024,Afternoon,Kerala,Kozhikode,State Road,Clear,Two-Wheeler,35,No,No,54,1,0,Minor
ACC001865,04-08-2024,Morning,,East Delhi,State Road,Rainy,Car,24,No,NA,63,3,0,Minor
ACC001866,26-06-2025,Night,Kerala,Thiruvananthapuram,Arterial Road,Rainy,Two-Wheeler,30,No,No,50,4,1,Fatal
ACC001867,02-10-2025,Evening,Telangana,Warangal,State Road,Clear,Car,25,No,NA,50,1,1,Fatal
ACC001868,29-10-2022,Afternoon,Karnataka,Mangaluru,State Road,Clear,Car,49,No,NA,37,0,0,Property Damage
ACC001869,18-02-2024,Night,Bihar,Patna,Arterial Road,Cloudy,Two-Wheeler,56,No,Yes,29,1,0,Major
ACC001870,18-05-2025,Morning,Gujarat,Surat,City Road,Clear,Car,61,No,NA,37,1,1,Fatal
ACC001871,31-03-2023,Evening,Rajasthan,Kota,Village Road,Clear,Car,25,No,NA,52,2,0,Major
ACC001872,11-10-2023,Night,Madhya Pradesh,Indore,Flyover,Cloudy,Two-Wheeler,27,Yes,No,65,7,0,Major
ACC001873,10-12-2025,Morning,Tamil Nadu,Madurai,Arterial Road,Cloudy,Two-Wheeler,26,No,No,41,0,0,Property Damage
ACC001874,09-12-2025,Morning,Tamil Nadu,Chennai,Village Road,Cloudy,Two-Wheeler,23,No,No,65,5,0,Major
ACC001875,27-08-2025,Night,,Silvassa,Flyover,Rainy,Two-Wheeler,23,No,No,46,1,0,Minor
ACC001876,22-03-2025,Afternoon,West Bengal,Siliguri,State Road,Clear,Two-Wheeler,29,No,Yes,58,2,0,Minor
ACC001877,02-02-2023,Morning,Uttar Pradesh,Noida,Arterial Road,Clear,Car,47,No,NA,45,3,1,Fatal
ACC001878,29-04-2023,Afternoon,,South Delhi,Arterial Road,Clear,Two-Wheeler,27,No,No,37,0,0,Property Damage
ACC001879,20-03-2024,Morning,Uttar Pradesh,Agra,City Road,Clear,Auto-Rickshaw,50,Yes,NA,33,2,0,Major
ACC001880,11-04-2024,Night,West Bengal,Howrah,City Road,Clear,Truck,54,No,NA,39,1,0,Minor
ACC001881,10-01-2024,Night,Odisha,Rourkela,State Road,Clear,Two-Wheeler,40,No,Yes,42,3,0,Major
ACC001882,01-08-2024,Evening,,East Delhi,Village Road,Clear,Car,52,Yes,NA,49,1,0,Minor
ACC001883,30-08-2023,Night,Odisha,Bhubaneswar,Highway,Clear,Two-Wheeler,18,No,No,76,3,0,Major
ACC001884,30-12-2024,Afternoon,Gujarat,Rajkot,Highway,Clear,Two-Wheeler,29,No,Yes,61,1,1,Fatal
ACC001885,20-05-2023,Night,,Puducherry,Arterial Road,Clear,Pedestrian-Involved,38,No,NA,56,1,0,Minor
ACC001886,15-05-2023,Afternoon,Uttar Pradesh,Noida,Arterial Road,Clear,Car,39,No,NA,53,5,0,Major
ACC001887,19-07-2022,Afternoon,,Chandigarh,City Road,Clear,Two-Wheeler,55,No,No,40,3,0,Major
ACC001888,09-10-2022,Night,Goa,Panaji,State Road,Clear,Bus,23,No,NA,51,4,2,Fatal
ACC001889,14-06-2025,Evening,,New Delhi,City Road,Clear,Auto-Rickshaw,29,No,NA,42,2,0,Minor
ACC001890,19-10-2023,Afternoon,Karnataka,Mangaluru,City Road,Clear,Car,35,No,NA,41,4,1,Fatal
ACC001891,28-11-2022,Evening,Maharashtra,Aurangabad,City Road,Clear,Truck,29,Yes,NA,42,2,1,Fatal
ACC001892,16-01-2025,Afternoon,Punjab,Amritsar,Highway,Clear,Truck,22,No,NA,76,1,0,Minor
ACC001893,31-03-2024,Afternoon,Andhra Pradesh,Vijayawada,City Road,Clear,Truck,30,No,NA,33,2,0,Minor
ACC001894,05-02-2022,Morning,Andhra Pradesh,Guntur,State Road,Clear,Car,33,Yes,NA,51,0,0,Property Damage
ACC001895,22-04-2023,Night,,North Delhi,State Road,Clear,Bus,55,No,NA,47,3,1,Fatal
ACC001896,24-09-2022,Morning,Bihar,Patna,Highway,Cloudy,Car,23,No,NA,69,2,0,Major
ACC001897,26-08-2024,Night,Kerala,Thrissur,Highway,Cloudy,Two-Wheeler,47,No,Yes,69,0,0,Property Damage
ACC001898,11-02-2023,Night,Rajasthan,Jodhpur,Arterial Road,Clear,Two-Wheeler,53,No,Yes,42,3,0,Major
ACC001899,19-04-2022,Afternoon,Maharashtra,Nagpur,Flyover,Clear,Two-Wheeler,29,No,No,43,1,0,Major
ACC001900,02-04-2022,Night,Maharashtra,Nagpur,State Road,Cloudy,Two-Wheeler,39,No,Yes,47,2,0,Minor
ACC001901,16-05-2024,Night,Maharashtra,Nagpur,Highway,Clear,Two-Wheeler,43,No,Yes,73,3,1,Fatal
ACC001902,06-02-2022,Evening,Assam,Guwahati,Village Road,Clear,Car,41,No,NA,43,1,0,Major
ACC001903,11-06-2025,Night,Odisha,Rourkela,Highway,Rainy,Bicycle,37,No,NA,52,3,1,Fatal
ACC001904,26-08-2022,Evening,Andhra Pradesh,Guntur,Arterial Road,Clear,Two-Wheeler,27,Yes,No,34,2,0,Minor
ACC001905,22-06-2024,Morning,Rajasthan,Jaipur,State Road,Rainy,Two-Wheeler,45,No,Yes,44,5,0,Major
ACC001906,17-10-2023,Afternoon,Punjab,Amritsar,Arterial Road,Rainy,Bus,31,No,NA,31,2,0,Minor
ACC001907,15-10-2023,Night,Assam,Guwahati,Arterial Road,Clear,Two-Wheeler,36,No,No,27,1,0,Minor
ACC001908,30-04-2022,Morning,Nagaland,Kohima,Village Road,Foggy,Truck,38,No,NA,56,1,0,Minor
ACC001909,29-03-2025,Morning,Telangana,Hyderabad,Arterial Road,Clear,Car,47,No,NA,54,0,0,Property Damage
ACC001910,09-08-2025,Morning,Uttarakhand,Nainital,City Road,Rainy,Car,61,No,NA,46,4,0,Major
ACC001911,19-01-2022,Night,Andhra Pradesh,Vijayawada,City Road,Clear,Two-Wheeler,26,No,No,38,6,0,Major
ACC001912,26-09-2022,Night,Gujarat,Vadodara,City Road,Clear,Two-Wheeler,37,No,Yes,27,2,0,Minor
ACC001913,24-08-2025,Morning,Tripura,Agartala,Highway,Cloudy,Car,17,No,NA,94,0,0,Property Damage
ACC001914,24-03-2024,Evening,Rajasthan,Kota,City Road,Clear,Two-Wheeler,55,No,No,28,3,0,Minor
ACC001915,19-08-2022,Morning,Rajasthan,Udaipur,Highway,Clear,Two-Wheeler,37,No,Yes,67,2,0,Minor
ACC001916,27-10-2022,Night,Kerala,Thrissur,City Road,Cloudy,Two-Wheeler,32,No,Yes,35,2,0,Major
ACC001917,01-09-2024,Morning,Andhra Pradesh,Guntur,City Road,Rainy,Truck,37,No,NA,22,0,0,Property Damage
ACC001918,24-11-2024,Morning,Telangana,Warangal,Highway,Cloudy,Car,37,No,NA,89,3,0,Major
ACC001919,12-06-2024,Morning,Punjab,Amritsar,State Road,Rainy,Truck,26,No,NA,37,0,0,Property Damage
ACC001920,27-10-2025,Morning,West Bengal,Howrah,Arterial Road,Rainy,Truck,51,No,NA,39,2,0,Minor
ACC001921,23-12-2023,Night,Madhya Pradesh,Gwalior,Arterial Road,Cloudy,Two-Wheeler,44,No,Yes,41,2,1,Fatal
ACC001922,25-03-2023,Morning,Tripura,Agartala,Flyover,Clear,Auto-Rickshaw,46,No,NA,38,0,0,Property Damage
ACC001923,28-11-2023,Night,Kerala,Thiruvananthapuram,Flyover,Clear,Bus,27,No,NA,47,3,0,Major
ACC001924,26-06-2023,Night,,East Delhi,Highway,Rainy,Two-Wheeler,26,Yes,No,57,4,0,Major
ACC001925,24-11-2022,Morning,Madhya Pradesh,Gwalior,Village Road,Cloudy,Car,35,No,NA,55,0,0,Property Damage
ACC001926,18-03-2022,Afternoon,Telangana,Hyderabad,City Road,Clear,Two-Wheeler,46,No,No,45,2,0,Minor
ACC001927,16-06-2023,Morning,Andhra Pradesh,Guntur,Arterial Road,Rainy,Auto-Rickshaw,43,No,NA,30,4,0,Major
ACC001928,07-11-2024,Afternoon,Uttarakhand,Nainital,City Road,,Two-Wheeler,26,No,No,45,2,0,Major
ACC001929,31-01-2022,Night,Maharashtra,Nagpur,Village Road,Cloudy,Two-Wheeler,45,No,Yes,40,1,0,Major
ACC001930,10-10-2023,Afternoon,,North Delhi,City Road,Clear,Auto-Rickshaw,23,No,NA,46,2,0,Minor
ACC001931,10-08-2024,Afternoon,Andhra Pradesh,Guntur,Highway,Cloudy,Car,27,No,NA,72,1,1,Fatal
ACC001932,27-06-2024,Evening,Bihar,Gaya,City Road,Rainy,Two-Wheeler,38,No,No,39,0,0,Property Damage
ACC001933,14-02-2025,Afternoon,Andhra Pradesh,Visakhapatnam,State Road,Clear,Car,21,No,NA,73,2,0,Major
ACC001934,11-04-2025,Morning,Uttar Pradesh,Kanpur,State Road,Clear,Bus,23,No,NA,68,1,0,Minor
ACC001935,07-11-2024,Morning,Andhra Pradesh,Guntur,City Road,Cloudy,Two-Wheeler,56,No,Yes,30,1,0,Minor
ACC001936,17-06-2022,Morning,Karnataka,Mysuru,Arterial Road,Rainy,Car,54,No,NA,49,1,0,Minor
ACC001937,25-11-2023,Afternoon,Kerala,Thiruvananthapuram,City Road,Clear,Car,66,No,NA,40,1,0,Minor
ACC001938,17-06-2024,Night,Haryana,Panipat,Village Road,Foggy,Car,42,No,NA,45,3,1,Fatal
ACC001939,25-12-2022,Morning,Andhra Pradesh,Visakhapatnam,Highway,Cloudy,Pedestrian-Involved,44,No,NA,66,2,1,Fatal
ACC001940,12-03-2022,Evening,Tamil Nadu,Coimbatore,City Road,Clear,Car,34,No,NA,49,3,2,Fatal
ACC001941,23-11-2022,Night,Tamil Nadu,Madurai,Arterial Road,Cloudy,Car,31,No,NA,40,1,0,Minor
ACC001942,30-10-2023,Night,Maharashtra,Mumbai,Arterial Road,Cloudy,Bus,47,No,NA,62,3,0,Major
ACC001943,07-09-2023,Afternoon,Maharashtra,Pune,Highway,Cloudy,Two-Wheeler,54,No,No,89,2,1,Fatal
ACC001944,24-09-2022,Morning,Bihar,Bhagalpur,State Road,Foggy,Two-Wheeler,46,No,Yes,52,3,1,Fatal
ACC001945,04-05-2025,Evening,Maharashtra,Aurangabad,Flyover,Foggy,Pedestrian-Involved,25,No,NA,40,2,0,Minor
ACC001946,22-09-2025,Night,Nagaland,Kohima,City Road,Cloudy,Truck,41,No,NA,41,2,0,Minor
ACC001947,25-10-2022,Night,Madhya Pradesh,Gwalior,Highway,Clear,Two-Wheeler,26,No,Yes,59,4,0,Major
ACC001948,27-09-2025,Morning,Tamil Nadu,Coimbatore,Village Road,Rainy,Two-Wheeler,32,No,Yes,52,1,0,Minor
ACC001949,30-01-2022,Morning,Manipur,Imphal,Highway,Clear,Two-Wheeler,57,No,No,78,0,0,Property Damage
ACC001950,21-09-2025,Afternoon,Karnataka,Bengaluru,Highway,Clear,Two-Wheeler,20,No,Yes,60,5,1,Fatal
ACC001951,26-10-2025,Afternoon,West Bengal,Durgapur,Highway,Clear,Two-Wheeler,64,Yes,No,73,0,0,Property Damage
ACC001952,21-01-2022,Afternoon,,Srinagar,Arterial Road,Clear,Car,43,No,NA,51,3,0,Major
ACC001953,22-01-2025,Morning,,South Delhi,City Road,Foggy,Two-Wheeler,30,No,Yes,48,0,0,Property Damage
ACC001954,18-11-2025,Night,Odisha,Bhubaneswar,Arterial Road,Clear,Car,37,No,NA,41,2,0,Minor
ACC001955,27-08-2025,Morning,Tamil Nadu,Salem,Village Road,Rainy,Bicycle,27,No,NA,57,6,0,Minor
ACC001956,19-11-2025,Night,Bihar,Gaya,City Road,Clear,Pedestrian-Involved,29,No,NA,54,2,0,Minor
ACC001957,25-03-2024,Night,,Chandigarh,Highway,Cloudy,Bus,37,No,NA,67,1,0,Minor
ACC001958,11-05-2022,Night,,East Delhi,Highway,Clear,Car,32,No,NA,68,4,2,Fatal
ACC001959,13-06-2025,Night,Tamil Nadu,Chennai,Highway,Cloudy,Car,24,No,NA,103,3,1,Fatal
ACC001960,01-07-2024,Afternoon,Rajasthan,Jodhpur,Highway,Clear,Car,33,Yes,NA,72,7,1,Fatal
ACC001961,02-07-2024,Night,Kerala,Thrissur,Village Road,Rainy,Two-Wheeler,19,No,No,48,1,0,Minor
ACC001962,11-09-2023,Morning,Tamil Nadu,Coimbatore,City Road,Rainy,Bus,19,No,NA,53,1,0,Minor
