Accident_ID,Date,Year,Month,Day,Day_of_Week,Time,Quarter,State,District,Region,Urban_Rural,Highway_Type,Road_Type,Weather,Visibility,Road_Condition,Light_Condition,Traffic_Density,Vehicle_Type,Number_of_Vehicles,Driver_Age,Driver_Gender,Driver_Experience_Years,Speed_Limit,Estimated_Speed,Helmet_Used,Seatbelt_Used,Alcohol_Involved,Mobile_Phone_Usage,Accident_Cause,Collision_Type,Severity,Number_of_Casualties,Number_of_Fatalities,Number_of_Injured,Emergency_Response_Time_Minutes,Hospital_Nearby,Vehicle_Damage_Cost,Insurance_Claim,FIR_Registered,Hit_and_Run,Festival_Season,Holiday,Rainfall_mm,Temperature,Latitude,Longitude
ACC101614,18-07-2023,2023,7,18,Tuesday,21:43,Q3,Uttar Pradesh,Uttar_District-3,North,Urban,National Highway,Bridge,Cloudy,Moderate,Dry,Night - Streetlight,Very High,Two-Wheeler,4,28,Male,7,80,89,Yes,N/A,No,No,Fatigue/Sleepy Driving,Pedestrian Hit,Minor,1,0,1,17,Yes,20912,Yes,Yes,No,No,No,0.3,19.4,26.8359,81.8496
ACC101060,06-01-2024,2024,1,6,Saturday,19:20,Q1,Madhya Pradesh,Madhya_District-8,Central,Rural,City Road,Junction,Clear,Good,Dry,Night - No Streetlight,Moderate,Truck,2,33,Female,10,40,60,N/A,N/A,No,No,Wrong Side Driving,Hit and Run,Fatal,4,4,0,23,Yes,75567,No,Yes,No,No,No,1.6,21.8,24.9134,79.0176
ACC101865,28-02-2023,2023,2,28,Tuesday,21:56,Q1,Haryana,Haryana_District-1,North,Urban,State Highway,Junction,Foggy,Very Poor,Under Construction,Night - Streetlight,High,Car,5,35,Female,10,60,72,N/A,Yes,No,No,Signal Jumping,Hit and Run,Minor,0,0,0,32,Yes,36461,No,No,No,No,No,1.2,19.2,29.2903,76.3849
ACC100576,27-03-2024,2024,3,27,Wednesday,10:36,Q1,Jharkhand,Jharkhand_District-2,East,Rural,Village Road,Flyover,Clear,Good,Dry,Daylight,High,Auto-Rickshaw,1,25,Male,5,30,35,N/A,N/A,No,No,Wrong Side Driving,Multi-Vehicle Pileup,Serious,5,0,5,18,Yes,69648,No,Yes,No,No,No,1.6,29,22.6578,84.6611
ACC100851,02-05-2023,2023,5,2,Tuesday,02:59,Q2,Delhi,Delhi_District-3,North,Rural,Expressway,Curve/Bend,Clear,Good,Dry,Night - No Streetlight,High,Car,2,30,Female,10,100,95,N/A,Yes,No,No,Overspeeding,Pedestrian Hit,Fatal,5,3,2,23,Yes,211415,No,Yes,No,No,No,0.5,31.2,28.2993,77.4455
ACC101340,04-11-2023,2023,11,4,Saturday,21:11,Q4,Madhya Pradesh,Madhya_District-2,Central,Urban,State Highway,Roundabout,Foggy,Very Poor,Wet,Night - Streetlight,Very High,Two-Wheeler,2,22,Male,3,60,66,Yes,N/A,No,No,Mobile Phone Usage,Head-on Collision,Minor,0,0,0,35,Yes,16034,No,No,No,Yes,No,3.8,29.2,22.6573,77.8496
ACC100912,26-12-2024,2024,12,26,Thursday,06:05,Q4,Chhattisgarh,Chhattisgarh_District-5,Central,Urban,State Highway,Junction,Clear,Good,Dry,Dusk/Dawn,Very High,Two-Wheeler,2,45,Male,20,60,54,Yes,N/A,No,No,Mobile Phone Usage,Pedestrian Hit,Minor,3,0,3,,Yes,15566,Yes,Yes,No,No,No,0.8,10.8,21.242,82.445
ACC101255,05-07-2023,2023,7,5,Wednesday,12:32,Q3,Bihar,Bihar_District-8,East,Rural,Village Road,Roundabout,Foggy,Very Poor,Dry,Daylight,Moderate,Two-Wheeler,3,45,Male,20,30,36,No,N/A,No,Yes,Wrong Side Driving,Multi-Vehicle Pileup,Minor,3,0,3,16,No,18121,Yes,No,No,No,No,0.1,24,25.0045,85.4143
ACC101723,07-06-2023,2023,6,7,Wednesday,20:34,Q2,Tamil Nadu,Tamil_District-6,South,Urban,National Highway,Straight Road,Cloudy,Moderate,Under Construction,Night - Streetlight,Very High,Two-Wheeler,2,49,Male,27,80,80,Yes,N/A,No,No,Fatigue/Sleepy Driving,Side Collision,Minor,1,0,1,11,Yes,20849,Yes,Yes,No,No,No,3,19.9,10.0067,79.4005
ACC101739,07-09-2024,2024,9,7,Saturday,21:22,Q3,Punjab,Punjab_District-3,North,Rural,National Highway,Flyover,Clear,Good,Oil Spill,Night - No Streetlight,Low,Auto-Rickshaw,2,36,Female,14,80,120,N/A,N/A,No,No,Mobile Phone Usage,Head-on Collision,Fatal,1,1,0,18,Yes,95262,Yes,Yes,Yes,No,No,0.2,23.8,31.9685,74.6879
ACC100933,26-09-2023,2023,9,26,Tuesday,21:44,Q3,Punjab,Punjab_District-1,North,Urban,State Highway,Straight Road,Clear,Good,Potholes,Night - No Streetlight,Very High,Car,1,51,Male,25,60,71,N/A,Yes,No,No,Fog/Low Visibility,Multi-Vehicle Pileup,Minor,2,0,2,5,Yes,17330,Yes,Yes,No,No,No,0.2,20.9,31.6843,75.2842
ACC101101,07-09-2023,2023,9,7,Thursday,08:08,Q3,Odisha,Odisha_District-3,East,Rural,State Highway,Curve/Bend,Clear,Good,Potholes,Daylight,Moderate,Car,4,40,Male,13,60,54,N/A,Yes,No,Yes,Mobile Phone Usage,Hit and Run,Minor,0,0,0,35,No,9773,No,No,No,No,No,2.1,21.4,20.6945,84.8717
ACC101658,31-08-2024,2024,8,31,Saturday,08:55,Q3,Karnataka,Karnataka_District-7,South,Rural,City Road,Junction,Rainy,Poor,Dry,Daylight,Moderate,Bicycle,3,49,Male,28,40,46,N/A,N/A,No,No,Wrong Side Driving,Vehicle Rollover,Serious,3,0,3,26,No,89445,No,Yes,No,No,No,0.8,22.5,16.4533,75.3473
ACC101208,03-07-2024,2024,7,3,Wednesday,19:09,Q3,Kerala,Kerala_District-4,South,Urban,City Road,Straight Road,Rainy,Poor,Potholes,Night - Streetlight,Very High,Two-Wheeler,4,46,Male,24,40,41,Yes,N/A,No,No,Wrong Side Driving,Hit and Run,Serious,4,0,4,5,Yes,72088,Yes,Yes,No,No,No,30.9,30.9,9.0329,77.3047
ACC100248,04-11-2024,2024,11,4,Monday,12:02,Q4,Rajasthan,Rajasthan_District-6,North,Urban,National Highway,Curve/Bend,Rainy,Poor,Under Construction,Daylight,Low,Two-Wheeler,1,43,Male,,80,72,No,N/A,No,No,Fatigue/Sleepy Driving,Multi-Vehicle Pileup,Serious,4,1,3,12,No,68909,No,Yes,No,Yes,No,13,25,26.5388,74.0519
ACC100477,03-10-2023,2023,10,3,Tuesday,21:35,Q4,West Bengal,West_District-7,East,Rural,State Highway,Curve/Bend,Clear,Good,Dry,Night - No Streetlight,Moderate,Car,3,31,Male,10,60,66,N/A,No,No,No,Fog/Low Visibility,Multi-Vehicle Pileup,Minor,0,0,0,26,Yes,13507,No,Yes,Yes,Yes,No,2.4,22.2,22.8644,88.1971
ACC101695,19-03-2023,2023,3,19,Sunday,21:27,Q1,Uttarakhand,Uttarakhand_District-8,North,Rural,Expressway,Straight Road,Clear,Good,Wet,Night - No Streetlight,High,Two-Wheeler,3,44,Male,25,100,103,No,N/A,No,No,Brake Failure,Hit and Run,Serious,2,0,2,7,No,76232,Yes,Yes,No,No,Yes,1.7,19.7,30.5341,78.5609
ACC100086,04-04-2024,2024,4,4,Thursday,05:38,Q2,Bihar,Bihar_District-2,East,Urban,Expressway,Curve/Bend,Rainy,Poor,Dry,Night - Streetlight,Moderate,Auto-Rickshaw,6,48,Male,27,100,61,N/A,N/A,No,Yes,Overspeeding,Rear-end Collision,Fatal,3,3,0,13,No,189334,No,Yes,No,No,No,69.7,23.3,26.5098,84.9435
ACC100470,25-12-2023,2023,12,25,Monday,06:39,Q4,Uttar Pradesh,Uttar_District-5,North,Urban,City Road,Roundabout,Clear,Good,Dry,Dusk/Dawn,High,Tractor,3,30,Male,6,40,52,N/A,N/A,No,No,Drunk Driving,Pedestrian Hit,Minor,0,0,0,25,No,17945,Yes,No,No,No,No,3.8,,26.9787,81.8014
ACC100226,04-12-2024,2024,12,4,Wednesday,10:19,Q4,Jharkhand,Jharkhand_District-7,East,Urban,National Highway,Roundabout,Rainy,Poor,Potholes,Daylight,Moderate,Two-Wheeler,5,19,Male,0,80,103,Yes,N/A,No,No,Brake Failure,Side Collision,Serious,6,1,5,26,No,56825,No,Yes,No,No,No,5.4,10.8,23.0224,85.2104
ACC100775,30-01-2024,2024,1,30,Tuesday,09:49,Q1,Madhya Pradesh,Madhya_District-7,Central,Rural,City Road,Flyover,Rainy,Poor,Under Construction,Daylight,Very High,Auto-Rickshaw,2,21,Male,0,40,51,N/A,N/A,No,Yes,Mobile Phone Usage,Multi-Vehicle Pileup,Minor,1,0,1,22,Yes,20618,No,Yes,No,No,No,26.5,18.9,23.4961,78.6535
ACC100332,07-03-2024,2024,3,7,Thursday,19:08,Q1,Karnataka,Karnataka_District-5,South,Rural,Expressway,Straight Road,Foggy,Very Poor,Under Construction,Night - No Streetlight,High,Truck,2,36,Male,13,100,97,N/A,N/A,No,No,Pedestrian Crossing Negligence,Side Collision,Fatal,2,2,0,11,No,190115,No,Yes,No,Yes,No,0.2,15.8,14.4099,76.0979
ACC100234,03-10-2024,2024,10,3,Thursday,21:02,Q4,Tamil Nadu,Tamil_District-3,South,Rural,National Highway,Bridge,Clear,Good,Dry,Night - No Streetlight,High,Car,3,,Male,26,80,63,N/A,Yes,Yes,No,Fog/Low Visibility,Head-on Collision,Fatal,3,2,1,50,No,202668,Yes,Yes,No,Yes,No,0.3,20,11.8665,78.0941
ACC100589,29-03-2024,2024,3,29,Friday,22:59,Q1,Tamil Nadu,Tamil_District-3,South,Urban,City Road,Bridge,Clear,Good,Potholes,Night - Streetlight,Low,Two-Wheeler,2,53,Male,29,40,44,No,N/A,No,No,Signal Jumping,Hit and Run,Minor,3,0,3,22,Yes,31412,Yes,No,No,No,No,0.1,20,12.1633,79.1087
ACC100476,22-04-2023,2023,4,22,Saturday,20:47,Q2,Madhya Pradesh,Madhya_District-7,Central,Rural,National Highway,Curve/Bend,Cloudy,Moderate,Oil Spill,Night - No Streetlight,Low,Auto-Rickshaw,2,18,Male,0,80,55,N/A,N/A,No,No,Fatigue/Sleepy Driving,Pedestrian Hit,Serious,4,1,3,13,No,34944,Yes,Yes,No,No,No,1,34.1,23.8598,78.0709
ACC101285,08-08-2023,2023,8,8,Tuesday,17:35,Q3,Haryana,Haryana_District-7,North,Urban,National Highway,Bridge,Clear,Good,Dry,Daylight,High,Bus,2,,Male,12,80,100,N/A,N/A,No,No,Fog/Low Visibility,Pedestrian Hit,Minor,1,0,1,29,Yes,11972,Yes,No,No,No,No,1.8,34.7,29.3938,76.6674
ACC101804,08-09-2023,2023,9,8,Friday,06:22,Q3,Assam,Assam_District-4,Northeast,Rural,State Highway,Flyover,Rainy,Poor,Dry,Dusk/Dawn,Moderate,Two-Wheeler,3,18,Male,0,60,63,Yes,N/A,No,No,Overspeeding,Rear-end Collision,Minor,0,0,0,38,Yes,10772,Yes,Yes,No,No,No,29.6,16.2,26.0016,93.2032
ACC100600,22-03-2023,2023,3,22,Wednesday,08:18,Q1,Telangana,Telangana_District-6,South,Urban,Expressway,Junction,Clear,Good,Under Construction,Daylight,Low,Two-Wheeler,5,28,Male,5,100,109,Yes,N/A,No,Yes,Mobile Phone Usage,Vehicle Rollover,Minor,1,0,1,16,No,12592,Yes,No,No,No,No,2.5,20.9,17.6681,78.3228
ACC100422,03-08-2023,2023,8,3,Thursday,10:00,Q3,Gujarat,Gujarat_District-7,West,Rural,State Highway,Straight Road,Clear,Good,Dry,Daylight,High,Car,4,42,Male,21,60,85,N/A,No,No,Yes,Drunk Driving,Hit and Run,Serious,3,0,3,38,Yes,62486,Yes,Yes,No,No,No,0.6,24.8,21.8193,71.4917
ACC101712,05-12-2023,2023,12,5,Tuesday,05:37,Q4,Uttar Pradesh,Uttar_District-4,North,Rural,City Road,Flyover,Clear,Good,Dry,Night - No Streetlight,High,Car,2,39,Male,16,40,37,N/A,Yes,No,No,Poor Road Condition,Head-on Collision,Minor,0,0,0,34,No,20276,Yes,No,No,No,No,1.4,19.9,26.6421,80.8987
ACC100183,28-08-2024,2024,8,28,Wednesday,22:47,Q3,Andhra Pradesh,Andhra_District-1,South,Rural,Expressway,Roundabout,Clear,Good,,Night - Streetlight,Moderate,Tractor,3,29,Male,8,100,86,N/A,N/A,Yes,No,Drunk Driving,Hit and Run,Serious,4,0,4,40,No,44449,Yes,Yes,No,No,No,1,18.2,16.544,79.4563
ACC100989,11-03-2023,2023,3,11,Saturday,23:11,Q1,Odisha,Odisha_District-2,East,Rural,National Highway,Curve/Bend,Clear,Good,Dry,Night - Streetlight,Moderate,Two-Wheeler,2,23,Male,1,80,119,Yes,N/A,No,No,Overspeeding,Rear-end Collision,Fatal,3,2,1,27,Yes,176565,Yes,Yes,No,No,No,0.8,28.7,21.4801,85.1118
ACC101001,12-05-2024,2024,5,12,Sunday,16:05,Q2,Rajasthan,Rajasthan_District-7,North,Rural,State Highway,Straight Road,Clear,Good,Potholes,Daylight,High,Pedestrian-Involved,2,42,Male,21,60,71,N/A,N/A,No,No,Overspeeding,Head-on Collision,Serious,1,0,1,36,Yes,74955,Yes,Yes,No,No,No,0.1,39.6,27.4218,73.9232
ACC101642,17-05-2023,2023,5,17,Wednesday,18:29,Q2,West Bengal,West_District-2,East,Rural,National Highway,Flyover,Cloudy,Moderate,Dry,Dusk/Dawn,Moderate,Two-Wheeler,1,33,Male,12,80,128,Yes,N/A,No,No,Brake Failure,Hit and Run,Fatal,4,3,1,12,No,80111,Yes,Yes,No,No,No,1.4,27.3,22.9104,86.9306
ACC101357,16-06-2023,2023,6,16,Friday,15:08,Q2,Tamil Nadu,Tamil_District-3,South,Urban,Village Road,Curve/Bend,Cloudy,Moderate,Dry,Daylight,Low,Truck,5,18,Male,0,30,40,N/A,N/A,No,No,Mobile Phone Usage,Multi-Vehicle Pileup,Serious,6,0,6,12,Yes,62747,Yes,Yes,No,No,No,0.3,22.8,11.3237,78.0649
ACC101463,03-08-2023,2023,8,3,Thursday,21:15,Q3,Assam,Assam_District-3,Northeast,Urban,National Highway,Curve/Bend,Clear,Good,Dry,Night - No Streetlight,High,Two-Wheeler,2,18,Female,0,80,83,Yes,N/A,No,No,Wrong Side Driving,Vehicle Rollover,Serious,2,0,2,27,Yes,51847,Yes,Yes,No,No,No,0.2,22.6,26.6745,93.811
ACC100050,12-12-2023,2023,12,12,Tuesday,02:45,Q4,Maharashtra,Maharashtra_District-7,West,Urban,State Highway,Straight Road,Rainy,Poor,Potholes,Night - Streetlight,Moderate,Bus,2,43,Male,23,60,62,N/A,N/A,No,No,Poor Road Condition,Head-on Collision,Minor,0,0,0,28,No,9708,Yes,No,Yes,No,No,25.3,18.3,18.5648,74.5248
ACC101793,21-06-2024,2024,6,21,Friday,18:46,Q2,Gujarat,Gujarat_District-2,West,Urban,State Highway,Junction,Clear,Good,Under Construction,Dusk/Dawn,Very High,Two-Wheeler,2,47,Male,25,60,84,Yes,N/A,No,Yes,Overtaking,Multi-Vehicle Pileup,Fatal,5,3,2,,Yes,80865,Yes,Yes,No,No,Yes,1.1,31,23.3558,71.0667
ACC101030,28-01-2023,2023,1,28,Saturday,21:17,Q1,West Bengal,West_District-5,East,Rural,City Road,Bridge,Rainy,Poor,Wet,Night - Streetlight,High,Two-Wheeler,2,44,Male,23,40,55,Yes,N/A,No,No,Pedestrian Crossing Negligence,Vehicle Rollover,Fatal,3,1,2,38,Yes,116987,Yes,Yes,No,No,No,10.1,21.8,23.7261,88.1977
ACC100530,11-10-2023,2023,10,11,Wednesday,20:12,Q4,Rajasthan,Rajasthan_District-5,North,Urban,National Highway,Curve/Bend,Cloudy,Moderate,Dry,Night - No Streetlight,Very High,Car,2,19,Male,0,80,87,N/A,Yes,No,No,Overspeeding,Multi-Vehicle Pileup,Serious,1,0,1,19,Yes,80072,Yes,Yes,No,No,No,0.2,32.7,26.7791,75.001
ACC101259,12-05-2023,2023,5,12,Friday,17:44,Q2,Uttar Pradesh,Uttar_District-3,North,Rural,City Road,Flyover,Clear,Good,Wet,Daylight,High,Two-Wheeler,2,31,Male,9,40,36,Yes,N/A,Yes,No,Drunk Driving,Head-on Collision,Minor,1,0,1,35,No,13442,Yes,Yes,No,No,No,1.5,25.9,26.7302,80.3041
ACC100487,02-08-2023,2023,8,2,Wednesday,12:37,Q3,Telangana,Telangana_District-2,South,Urban,National Highway,Flyover,Clear,Good,Dry,Daylight,Moderate,Auto-Rickshaw,3,18,Female,0,80,57,N/A,N/A,No,No,Overspeeding,Multi-Vehicle Pileup,Minor,1,0,1,26,No,14660,Yes,Yes,No,No,No,0.1,25.8,16.4742,78.8058
ACC101863,05-08-2024,2024,8,5,Monday,09:57,Q3,Tamil Nadu,Tamil_District-7,South,Rural,State Highway,Junction,Clear,Good,Dry,Daylight,Very High,Truck,2,,Male,5,60,72,N/A,N/A,No,No,Overspeeding,Rear-end Collision,Serious,2,0,2,30,Yes,47753,No,Yes,No,No,No,0.1,29.8,11.1281,78.5383
ACC100498,16-11-2024,2024,11,16,Saturday,10:31,Q4,Karnataka,Karnataka_District-4,South,Rural,City Road,Junction,Rainy,Poor,Dry,Daylight,High,Truck,2,36,Male,13,40,58,N/A,N/A,No,No,Drunk Driving,Side Collision,Fatal,4,2,2,19,No,224854,Yes,Yes,No,No,No,3.6,16.8,14.3388,76.5623
ACC101647,28-09-2024,2024,9,28,Saturday,08:05,Q3,Tamil Nadu,Tamil_District-1,South,Rural,City Road,Roundabout,Clear,Good,Oil Spill,Daylight,Very High,Bus,4,39,Male,20,40,52,N/A,N/A,No,No,Fatigue/Sleepy Driving,Pedestrian Hit,Minor,1,0,1,34,Yes,3883,Yes,No,No,No,No,0.4,28.4,11.2489,77.9242
ACC100107,11-05-2023,2023,5,11,Thursday,17:02,Q2,Tamil Nadu,Tamil_District-8,South,Rural,Village Road,Junction,Cloudy,Moderate,Dry,Daylight,High,Car,1,18,Male,0,30,31,N/A,Yes,No,No,Poor Road Condition,Hit and Run,Minor,1,0,1,32,Yes,14317,Yes,No,No,No,No,2.6,22.2,11.1194,78.6884
ACC100444,22-05-2023,2023,5,22,Monday,18:04,Q2,Bihar,Bihar_District-7,East,Rural,Village Road,Curve/Bend,Clear,Good,Under Construction,Dusk/Dawn,Very High,Pedestrian-Involved,4,35,Male,14,30,33,N/A,N/A,No,No,Fog/Low Visibility,Multi-Vehicle Pileup,Minor,0,0,0,26,No,11619,Yes,Yes,No,No,No,1.2,29.6,24.7544,84.7492
ACC101513,14-10-2024,2024,10,14,Monday,22:37,Q4,Tamil Nadu,Tamil_District-1,South,Rural,Village Road,Bridge,Cloudy,Moderate,Under Construction,Night - Streetlight,High,Car,4,29,Male,3,30,13,N/A,Yes,No,No,Overspeeding,Vehicle Rollover,Minor,2,0,2,19,Yes,7872,Yes,No,No,No,No,0.5,,11.8236,78.2809
ACC100647,18-01-2023,2023,1,18,Wednesday,16:45,Q1,Maharashtra,Maharashtra_District-8,West,Rural,National Highway,Flyover,Cloudy,Moderate,Dry,Daylight,Low,Truck,1,34,Female,13,80,80,N/A,N/A,No,No,Overspeeding,Pedestrian Hit,Minor,1,0,1,31,No,22604,Yes,No,No,No,No,0.4,27.3,19.2609,75.2217
ACC101037,18-08-2023,2023,8,18,Friday,21:13,Q3,Chhattisgarh,Chhattisgarh_District-4,Central,Urban,National Highway,Bridge,Clear,Good,Potholes,Night - Streetlight,High,Auto-Rickshaw,2,34,Male,14,80,126,N/A,N/A,No,No,Overtaking,Multi-Vehicle Pileup,Fatal,6,1,5,32,,109387,Yes,Yes,No,No,No,2.1,26,22.1031,82.0851
ACC101763,24-03-2023,2023,3,24,Friday,13:43,Q1,Tamil Nadu,Tamil_District-5,South,Rural,City Road,Roundabout,Clear,Good,Potholes,Daylight,High,Truck,1,35,Male,13,40,54,N/A,N/A,No,No,Signal Jumping,Hit and Run,Serious,1,0,1,9,Yes,54293,No,Yes,No,No,No,3.1,24.7,11.7416,78.9438
ACC100727,01-02-2023,2023,2,1,Wednesday,13:29,Q1,Uttar Pradesh,Uttar_District-1,North,Rural,City Road,Junction,Clear,Good,Under Construction,Daylight,Low,Two-Wheeler,1,40,Male,12,40,56,No,N/A,No,No,Fatigue/Sleepy Driving,Hit and Run,Fatal,2,1,1,11,Yes,120108,Yes,Yes,No,No,No,0.8,18.9,25.5189,80.7683
ACC100191,27-09-2023,2023,9,27,Wednesday,22:07,Q3,Gujarat,Gujarat_District-3,West,Urban,State Highway,Straight Road,Foggy,Very Poor,Wet,Night - No Streetlight,Low,Truck,4,45,Male,23,60,87,N/A,N/A,Yes,No,Drunk Driving,Vehicle Rollover,Fatal,5,3,2,47,Yes,191606,Yes,Yes,Yes,No,No,3.6,32,22.3955,71.5643
ACC100283,06-08-2023,2023,8,6,Sunday,19:44,Q3,Rajasthan,Rajasthan_District-6,North,Urban,National Highway,Straight Road,Clear,Good,Dry,Night - Streetlight,Very High,Two-Wheeler,1,21,Male,2,80,91,Yes,N/A,No,No,Overspeeding,Hit and Run,Minor,0,0,0,26,Yes,20749,Yes,No,Yes,No,No,0.2,25.2,26.9893,74.0363
ACC100030,02-06-2024,2024,6,2,Sunday,14:09,Q2,Rajasthan,Rajasthan_District-8,North,Urban,Village Road,Junction,Clear,Good,Dry,Daylight,Very High,Two-Wheeler,2,18,Male,0,30,52,No,N/A,No,No,Signal Jumping,Hit and Run,Fatal,4,2,2,23,Yes,191517,Yes,Yes,No,No,No,0.3,31.3,26.587,74.7387
ACC100170,02-10-2023,2023,10,2,Monday,09:42,Q4,Tamil Nadu,Tamil_District-3,South,Urban,National Highway,Junction,Rainy,Poor,Wet,Daylight,Very High,Tractor,3,23,Female,3,80,96,N/A,N/A,No,No,Drunk Driving,Multi-Vehicle Pileup,Serious,2,0,2,42,No,80913,Yes,Yes,No,Yes,No,13.4,24.6,10.8293,77.917
ACC101002,12-08-2024,2024,8,12,Monday,09:48,Q3,Karnataka,Karnataka_District-2,South,Urban,City Road,Roundabout,Clear,Good,Dry,Daylight,High,Truck,2,18,Female,0,40,64,N/A,N/A,No,No,Overspeeding,Side Collision,Fatal,5,3,2,32,Yes,197165,Yes,Yes,No,No,No,0.1,19.9,15.7994,76.8152
ACC101205,22-10-2024,2024,10,22,Tuesday,19:50,Q4,Uttar Pradesh,Uttar_District-5,North,Urban,National Highway,Curve/Bend,Clear,Good,Dry,Night - No Streetlight,High,Truck,1,18,Female,0,80,113,N/A,N/A,No,No,Overspeeding,Vehicle Rollover,Fatal,3,2,1,26,Yes,84290,Yes,Yes,No,Yes,No,2.8,32.5,27.4909,81.2965
ACC100101,07-06-2023,2023,6,7,Wednesday,12:34,Q2,Uttar Pradesh,Uttar_District-7,North,Rural,Expressway,Bridge,Clear,Good,Oil Spill,Daylight,High,Two-Wheeler,1,27,Female,7,100,114,Yes,N/A,No,No,Overspeeding,Rear-end Collision,Serious,3,0,3,30,No,59988,No,Yes,No,No,No,1.1,32.8,25.6283,79.7157
ACC100198,19-11-2023,2023,11,19,Sunday,14:21,Q4,Telangana,Telangana_District-1,South,Rural,National Highway,Roundabout,Clear,Good,Dry,Daylight,High,Car,1,39,Male,19,80,110,N/A,Yes,No,Yes,Mobile Phone Usage,Vehicle Rollover,Fatal,6,5,1,44,Yes,205070,Yes,Yes,No,No,No,0.3,21.3,17.3892,79.6203
ACC100496,05-02-2023,2023,2,5,Sunday,00:54,Q1,Madhya Pradesh,Madhya_District-8,Central,Urban,Expressway,Straight Road,Clear,Good,Dry,Night - Streetlight,Moderate,Two-Wheeler,2,29,Male,9,100,143,Yes,N/A,Yes,No,Fatigue/Sleepy Driving,Rear-end Collision,Fatal,4,3,1,17,Yes,204494,Yes,Yes,No,No,No,0.9,11.6,23.3751,78.7184
ACC101746,15-01-2024,2024,1,15,Monday,01:50,Q1,West Bengal,West_District-1,East,Urban,State Highway,Bridge,Clear,Good,Dry,Night - Streetlight,High,Two-Wheeler,3,26,Female,7,60,56,No,N/A,No,No,Brake Failure,Side Collision,Minor,0,0,0,15,No,18201,No,No,No,No,No,1,11.1,23.0047,88.2166
ACC100648,01-08-2024,2024,8,1,Thursday,06:15,Q3,Madhya Pradesh,Madhya_District-4,Central,Urban,City Road,Curve/Bend,Cloudy,Moderate,Dry,Dusk/Dawn,Moderate,Truck,3,53,Male,34,40,52,N/A,N/A,No,No,Signal Jumping,Hit and Run,Minor,0,0,0,15,Yes,11520,Yes,No,No,No,No,3.1,23.2,23.4486,77.6254
ACC100988,23-09-2023,2023,9,23,Saturday,20:56,Q3,Karnataka,Karnataka_District-8,South,Rural,Village Road,Bridge,Clear,Good,Dry,Night - Streetlight,Very High,Car,3,18,Male,,30,36,N/A,Yes,No,No,Overtaking,Rear-end Collision,Minor,1,0,1,21,Yes,22119,No,No,No,No,No,1.8,22.9,15.1976,75.1979
ACC100045,22-06-2023,2023,6,22,Thursday,22:07,Q2,Gujarat,Gujarat_District-1,West,Urban,National Highway,Junction,Clear,Good,Dry,Night - Streetlight,Moderate,Truck,1,20,Male,0,80,93,N/A,N/A,Yes,No,Poor Road Condition,Rear-end Collision,Serious,3,0,3,27,Yes,60928,Yes,Yes,No,No,No,1.7,22.6,22.5094,71.0523
ACC101847,14-05-2023,2023,5,14,Sunday,10:36,Q2,Uttar Pradesh,Uttar_District-3,North,Urban,Village Road,Straight Road,Clear,Good,Dry,Daylight,Moderate,Truck,2,25,Female,4,30,22,N/A,N/A,No,Yes,Overtaking,Head-on Collision,Minor,2,0,2,18,No,9539,No,No,No,No,No,0.9,24.4,26.9246,81.276
ACC100711,12-09-2023,2023,9,12,Tuesday,12:05,Q3,Rajasthan,Rajasthan_District-3,North,Rural,Village Road,Roundabout,Clear,Good,Potholes,Daylight,Moderate,Two-Wheeler,1,49,Female,25,30,27,No,N/A,No,No,Fog/Low Visibility,Side Collision,Serious,4,1,3,29,Yes,65337,Yes,Yes,Yes,No,No,3.3,22.2,26.3198,73.2632
ACC100374,13-04-2023,2023,4,13,Thursday,13:20,Q2,Kerala,Kerala_District-4,South,Rural,State Highway,Roundabout,Clear,Good,Potholes,Daylight,Moderate,Two-Wheeler,2,63,Male,43,60,77,Yes,N/A,No,No,Mobile Phone Usage,Hit and Run,Minor,2,0,2,20,No,13591,No,Yes,Yes,No,No,3.1,32.1,9.8482,77.196
ACC100679,22-02-2024,2024,2,22,Thursday,19:33,Q1,Maharashtra,Maharashtra_District-5,West,Rural,City Road,Roundabout,Rainy,Poor,Wet,Night - Streetlight,High,Two-Wheeler,2,31,Male,6,40,41,Yes,N/A,No,Yes,Fatigue/Sleepy Driving,Pedestrian Hit,Minor,1,0,1,14,No,19318,Yes,Yes,No,No,No,,13.6,19.6571,75.3707
ACC100567,12-09-2024,2024,9,12,Thursday,08:31,Q3,Punjab,Punjab_District-2,North,Urban,State Highway,Flyover,Clear,Good,Dry,Daylight,High,Bicycle,1,28,Female,6,60,41,N/A,N/A,No,No,Overspeeding,Vehicle Rollover,Serious,4,0,4,21,Yes,69128,Yes,Yes,No,No,No,0,18.7,30.1186,75.4577
ACC101673,31-07-2024,2024,7,31,Wednesday,19:59,Q3,Tamil Nadu,Tamil_District-3,South,Urban,Village Road,Junction,Clear,Good,Dry,Night - No Streetlight,Very High,Two-Wheeler,3,28,Male,2,30,38,Yes,N/A,No,No,Wrong Side Driving,Vehicle Rollover,Minor,2,0,2,16,No,12711,Yes,Yes,Yes,No,No,0.7,20.2,10.1085,78.8333
